70,81.7197097125266,1.71970971252657,1.33376860330672,50.1757681314011
90,101.658677068383,1.65867706838254,1.32841451734528,75.8290152417937
110,118.207431413752,-1.79256858624824,-1.33902752159638,99.8125817715148
120,129.521764915767,-0.478235084233489,-0.608481250843038,100
130,141.253730448781,1.25373044878086,1.27647089716154,100
150,158.36302985967,-1.63697014032965,-1.32636267239213,100
160,170.260992487556,0.260992487556251,0.376727905719269,100
180,188.286293881485,-1.71370611851478,-1.33326139047602,100
190,199.258805428752,-0.741194571248457,-0.899084343544564,100
200,209.225508262249,-0.774491737750594,-0.941337569866244,100
210,218.631140058789,-1.36885994121081,-1.29380119316889,100
220,232.300452285851,2.30045228585146,0,100
230,241.452712053385,1.45271205338494,1.30524301615031,100
250,258.618381752357,-1.3816182476433,-1.29560746548072,100
260,272.255423917933,2.255423917933,0,100
270,280.051095703086,0.0510957030857639,0.0910160993068275,100
280,288.447130713059,-1.55286928694051,-1.31746115008662,100
290,301.231615249105,1.23161524910535,1.27294471330617,100
310,319.031880402334,-0.968119597666032,-1.19395557067108,100
320,329.370529316288,-0.629470683712327,-0.768642654397448,100
330,339.448272733707,-0.551727266292858,-0.685003552854073,100
340,348.100360799718,-1.8996392002818,-1.34441821516719,100
350,358.587969295556,-1.41203070444408,-1.29982305992864,100
360,368.882956939367,-1.11704306063257,-1.25373706405485,100
370,379.685847070425,-0.314152929575471,-0.436298361317102,100
380,390.945263816961,0.945263816960562,1.16592246362754,100
400,409.553356806223,-0.446643193776993,-0.576499952878355,100
410,420.75449428528,0.754494285280089,0.915882961636406,100
430,437.856618346705,-2.14338165329525,0,100
440,448.436459209862,-1.56354079013795,-1.31866723080117,100
450,460.33864075143,0.33864075142975,0.463150239219835,100
470,479.466188262412,-0.533811737587826,-0.666591947371803,100
480,488.241047129851,-1.75895287014851,-1.3367627216947,100
490,500.993799923978,0.993799923977804,1.22525022528305,100
510,519.290893849705,-0.709106150294588,-0.859820417617087,100
520,531.620074045709,1.62007404570886,1.32466054648183,100
540,548.235868619475,-1.76413138052544,-1.33712027157275,100
550,560.946949367933,0.946949367932802,1.16796737235891,100
570,578.596881328907,-1.40311867109301,-1.29860850048324,100
580,589.029230586957,-0.970769413043172,-1.19726957082266,100
590,599.001335244924,-0.998664755076447,-1.23104193472786,100
600,609.980285915158,-0.0197140848421213,-0.0366571309044288,100
610,620.735109569459,0.735109569459269,0.891421210230272,100
630,640.572960187965,0.572960187965009,0.707569554053517,100
650,657.855621341844,-2.14437865815637,0,100
660,670.204313612984,0.204313612983697,0.309065066157259,100
680,690.225748576266,0.225748576266028,0.33507557679537,85.2846440387003
